Feature	Gain	Cover	Frequency
cpayroll_trx_lag1	0.000815414411388143	0.00064809282639946	0.000552544335104984
Visa_mpagado	0.000799651932929401	0.00323018107719825	0.00192074935536494
ccomisiones_mantenimiento_lag1	0.000782141612489406	0.00158482884078306	0.00121910575523163
ccaja_seguridad	0.000774446661600379	0.00262911585867534	0.000526232700099984
Master_mconsumospesos	0.000766033368522155	0.00177117415792655	0.00206984862039327
ctarjeta_visa_trx_delta1	0.000748327125581281	0.00182053350917538	0.00185058499535161
mextraccion_autoservicio	0.000733947118610197	0.00259951801912466	0.00180673227034328
Master_msaldopesos_lag1	0.000730984636933023	0.00113760271014315	0.00150853374028662
Master_mconsumospesos_lag1	0.000719604794617383	0.0023128613972727	0.00199968426037994
ctransferencias_recibidas_delta1	0.000697328297670238	0.0017845156329505	0.00170148573032328
ctarjeta_debito_trx_delta1	0.000688417577209451	0.00314482709604288	0.00179796172534161
ccajas_consultas_delta1	0.000679690581743154	0.0034535102162682	0.000675331965128313
ccuenta_debitos_automaticos	0.000669821951335373	0.0021977463170612	0.00144713992527496
mextraccion_autoservicio_delta1	0.000663469534778476	0.00261013378685498	0.00175410900033328
mextraccion_autoservicio_lag1	0.000657823690235839	0.0017101951650422	0.00207861916539494
mprestamos_prendarios	0.000641495695014276	0.00550336009144495	0.000596397060113315
Master_mpagominimo_delta1	0.00063739115119463	0.00291118538546702	0.00132435229525163
matm_lag1	0.000627094450532964	0.00238082468532809	0.00181550281534495
ccuenta_debitos_automaticos_lag1	0.000622631573820554	0.00278999055185966	0.00130681120524829
ccaja_ahorro_lag1	0.00061596059293781	0.00128629044446903	0.00107877703520497
mcuenta_debitos_automaticos_delta1	0.000594749264430706	0.00246524323157469	0.00140328720026662
thomebanking_lag1	0.000583514116598124	0.000514833612382011	0.000991071585188304
cpagomiscuentas_lag1	0.000567811209402085	0.000932009517881432	0.00136820502025996
ccajas_trx_delta1	0.000565501514260143	0.0013921036327454	0.000605167605114982
mpagomiscuentas_delta1	0.000543919763349667	0.00144775593059909	0.00147345156027996
mplazo_fijo_dolares	0.000537548394571518	0.00235119885843362	0.000464838885088319
ccajas_otras_delta1	0.000517974426305926	0.00118234560256117	0.000228034170043326
mtarjeta_master_consumo_lag1	0.00051178782119099	0.00165415249727032	0.000859513410163308
Master_mconsumospesos_delta1	0.000508393357697862	0.00170690971087272	0.00118402357522496
ctarjeta_visa_debitos_automaticos_delta1	0.000505518069417532	0.00227085912343805	0.000754266870143311
cpagomiscuentas	0.000505430122539186	0.00195553482064166	0.00144713992527496
cextraccion_autoservicio	0.000494015348516669	0.00163333916613538	0.0011489413952183
cprestamos_personales_delta1	0.000485188453846408	0.00243228805779124	0.000412215615078321
mplazo_fijo_dolares_delta1	0.00047210623289522	0.00382915588583797	0.000640249785121648
Master_mfinanciacion_limite_delta1	0.000471545835388536	0.0043586554781123	0.000920907225174972
matm	0.000461045395090296	0.000692169987082356	0.00121910575523163
cextraccion_autoservicio_lag1	0.000459791645756356	0.00285994155306952	0.0010963181252083
Master_cconsumos	0.000459579002124142	0.00162425719660666	0.00107877703520497
Visa_status_delta1	0.000459352260719621	0.000445888855590084	0.000306969075058324
Visa_msaldodolares_lag1	0.000453676015797919	0.00149833441360224	0.00151730428528829
Visa_mpagado_delta1	0.000451198139174407	0.00147497454005482	0.000868283955164974
Visa_mpagosdolares	0.000448979540485575	0.000967178597614255	0.0010700064902033
Master_cconsumos_lag1	0.000430261357895895	0.000976192051678386	0.000955989405181638
Master_msaldototal_delta1	0.000423467199402879	0.00158875762151901	0.000894595590169973
Visa_mpagado_lag1	0.000420583750616259	0.00155860531139501	0.000982301040186637
Visa_mpagosdolares_lag1	0.000420574118900837	0.000861417560617845	0.00102615376519497
matm_delta1	0.000417991166386959	0.00134138926583538	0.0011752530302233
